,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,1.8697457313537598,0.0,7.892075286723476,11.045879689738173,0.7144813730005913,0.0
1,10,xgboost,0.10635828971862793,17.579689710131607,5.717429819401644,11.045879689738173,0.5176074681234526,-0.19687390487713874
2,10,MLP,0.03504323959350586,53.3553904559742,8.343328458052639,11.045879689738173,0.7553339971468045,0.04085262414621316
3,12,Vanilla,2.6698825359344482,0.0,12.875762384816143,17.509700132347856,0.7353502508606152,0.0
4,12,xgboost,0.07597732543945312,35.140517522719286,12.184183733326092,17.509700132347856,0.6958533636345221,-0.039496887226093125
5,12,MLP,0.03719592094421387,71.77890661555917,11.911225487280495,17.509700132347856,0.6802643904378123,-0.055085860422802946
6,15,Vanilla,3.810140609741211,0.0,15.872478999420998,28.54109014076358,0.556127285998486,0.0
7,15,xgboost,0.0713648796081543,53.38957524571872,23.635034837526817,28.54109014076358,0.8281055391002837,0.2719782531017977
8,15,MLP,0.044243812561035156,86.11691418964068,22.44875590984338,28.54109014076358,0.7865416422122268,0.23041435621374073
9,20,Vanilla,16.12711215019226,0.0,34.91459030369491,41.66179802768427,0.8380480909751941,0.0
10,20,xgboost,0.4734461307525635,34.063246275891,35.399699214999934,41.66179802768427,0.8496920654139034,0.011643974438709348
11,20,MLP,0.49207592010498047,32.77362596152169,35.99648216230588,41.66179802768427,0.8640165299247577,0.025968438949563688
12,25,Vanilla,566.0447950363159,0.0,70.15758358301922,79.76870168057131,0.8795126673110564,0.0
13,25,xgboost,19.469536542892456,29.073357436592712,76.74066327462772,79.76870168057131,0.9620397682029579,0.08252710089190152
14,25,MLP,19.36517572402954,29.23003659264148,75.06365017651926,79.76870168057131,0.941016320876161,0.06150365356510468
