,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.6476593017578125,0.0,8.511445411643251,11.045879689738173,0.7705538762612579,0.0
1,10,xgboost,0.11348390579223633,5.707058610967549,7.029805813132106,11.045879689738173,0.636418828611987,-0.13413504764927098
2,10,MLP,0.013340950012207031,48.54671527628851,6.869794297444426,11.045879689738173,0.6219327469071197,-0.14862112935413818
3,12,Vanilla,0.7899386882781982,0.0,15.48241100506626,19.963942102412034,0.7755187289987022,0.0
4,12,xgboost,0.02953362464904785,26.747095815875937,6.677468755624864,19.963942102412034,0.33447646368489997,-0.44104226531380225
5,12,MLP,0.017950057983398438,44.00758420996706,16.66210207134799,19.963942102412034,0.8346098173333655,0.059091088334663255
6,15,Vanilla,1.6472961902618408,0.0,29.13924114454756,32.72612474129429,0.8903969344032736,0.0
7,15,xgboost,0.038605451583862305,42.67004069835663,27.660263783270686,32.72612474129429,0.8452043742401486,-0.045192560163125006
8,15,MLP,0.02183365821838379,75.4475577928956,27.958629499618784,32.72612474129429,0.8543214242638446,-0.036075510139429
9,20,Vanilla,6.129997491836548,0.0,38.490326801057144,48.43348986825382,0.7947047983896363,0.0
10,20,xgboost,0.17209124565124512,35.620623632764065,32.1337408382418,48.43348986825382,0.6634611902972566,-0.13124360809237967
11,20,MLP,0.16109824180603027,38.051299772826496,44.44794016392501,48.43348986825382,0.9177108708216135,0.12300607243197725
12,25,Vanilla,223.34519267082214,0.0,64.76242477694451,75.19811095622806,0.8612240913158306,0.0
13,25,xgboost,7.690489768981934,29.041738482201836,73.52296136894043,75.19811095622806,0.9777235150459734,0.11649942373014288
14,25,MLP,7.6575963497161865,29.16648808200761,62.50184661125387,75.19811095622806,0.8311624562967473,-0.03006163501908321
