,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,1.3867573738098145,0.0,10.427199873404701,11.39756695611365,0.9148619098755595,0.0
1,10,xgboost,0.6625785827636719,2.0929704187321163,8.037122629741301,11.39756695611365,0.7051612559670195,-0.20970065390853998
2,10,MLP,0.13283944129943848,10.439349640773266,9.76568792676946,11.39756695611365,0.8568221590074668,-0.058039750868092654
3,12,Vanilla,2.214284896850586,0.0,8.067998101165825,14.141076993347255,0.5705363251300772,0.0
4,12,xgboost,0.044355154037475586,49.92170458882277,6.068720398093639,14.141076993347255,0.42915545972550045,-0.14138086540457678
5,12,MLP,0.017553329467773438,126.14614799521895,9.18197999199916,14.141076993347255,0.6493126369596086,0.07877631182953138
6,15,Vanilla,3.4769515991210938,0.0,25.936948987972627,31.611437341383073,0.820492554889876,0.0
7,15,xgboost,0.07072758674621582,49.15976578696322,16.835646500029682,31.611437341383073,0.5325808604719738,-0.2879116944179022
8,15,MLP,0.04244089126586914,81.92456603561598,26.69598799169844,31.611437341383073,0.8445040857648781,0.024011530875002074
9,20,Vanilla,16.853875637054443,0.0,41.915768678535166,41.66179802768427,1.0060960079227048,0.0
10,20,xgboost,0.47282910346984863,35.64475095414507,37.604278811526946,41.66179802768427,0.9026081588350771,-0.10348784908762776
11,20,MLP,0.4723849296569824,35.678266978780876,37.67406213804581,41.66179802768427,0.9042831543902976,-0.10181285353240721
12,25,Vanilla,504.955983877182,0.0,75.74725625449582,76.0729579053286,0.9957185620251798,0.0
13,25,xgboost,16.799975156784058,30.05694824931178,67.5810498039606,76.0729579053286,0.8883715273443683,-0.10734703468081153
14,25,MLP,16.264258861541748,31.04697165581853,69.23499160107154,76.0729579053286,0.9101130481508715,-0.08560551387430837
