,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.582982063293457,0.0,5.030527356205569,8.39910021237793,0.5989364609308955,0.0
1,10,xgboost,0.12701892852783203,4.58972587826322,6.7101194832237825,8.39910021237793,0.7989093252316408,0.19997286430074535
2,10,MLP,0.011853694915771484,49.181463453879886,7.31430623968487,8.39910021237793,0.8708440255190222,0.2719075645881267
3,12,Vanilla,0.9070205688476562,0.0,10.853563078987621,14.141076993347255,0.7675202591778362,0.0
4,12,xgboost,0.031221866607666016,29.050811735418545,11.330793483733249,14.141076993347255,0.8012680709583776,0.033747811780541426
5,12,MLP,0.013671398162841797,66.34438980154162,7.0813258146784275,14.141076993347255,0.5007628356743885,-0.26675742350344767
6,15,Vanilla,1.136192798614502,0.0,19.324907977557995,22.579981543904836,0.8558425054503419,0.0
7,15,xgboost,0.034104108810424805,33.31542263515167,14.059215548450602,22.579981543904836,0.62264070150428,-0.23320180394606194
8,15,MLP,0.02134227752685547,53.23671745833147,17.812461173050227,22.579981543904836,0.7888607498821656,-0.06698175556817632
9,20,Vanilla,5.062375068664551,0.0,42.22421068778628,42.54544901435566,0.9924495255306628,0.0
10,20,xgboost,0.17628860473632812,28.716405556877934,43.249903541253126,42.54544901435566,1.0165576940240957,0.02410816849343289
11,20,MLP,0.15950918197631836,31.73720162025619,39.8277854044065,42.54544901435566,0.9361232829148854,-0.056326242615777344
12,25,Vanilla,169.3254749774933,0.0,63.51779100585781,65.05494209602135,0.9763714939920368,0.0
13,25,xgboost,7.297936201095581,23.201829984766626,62.086508665115325,65.05494209602135,0.9543703624157469,-0.022001131576289912
14,25,MLP,7.25470232963562,23.340099604885918,58.03359723951144,65.05494209602135,0.8920705386818056,-0.08430095531023118
