node_size,model_type,test_size,rmse,mape,training_time,model_file
10,Q_values,0.2,0.64666194,0.25427467,16.295648336410522,GNN_model_10.pkl
12,Q_values,0.2,0.6816518,0.23162481,16.434364557266235,GNN_model_12.pkl
15,Q_values,0.2,0.839137,0.2072496,16.626194715499878,GNN_model_15.pkl
20,Q_values,0.2,1.0780294,0.29053292,17.11493992805481,GNN_model_20.pkl
25,Q_values,0.2,1.5400954,0.23810387,17.549137830734253,GNN_model_25.pkl
full,Q_values,0.2,1.0904444,958158350000000.0,84.8810670375824,GNN_model_full.pkl
