,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.6714930534362793,0.0,7.733175633116658,10.632612491532578,0.7273072012428813,0.0
1,10,xgboost,0.11839151382446289,5.671800551785247,4.916815436707285,10.632612491532578,0.46242778438721965,-0.26487941685566163
2,10,MLP,0.012474536895751953,53.829096747066245,8.857210718822127,10.632612491532578,0.8330229965472441,0.10571579530436281
3,12,Vanilla,0.7083733081817627,0.0,10.269417746623896,15.456364148156602,0.6644135482437293,0.0
4,12,xgboost,0.030558109283447266,23.18118904579855,12.046528065252755,15.456364148156602,0.7793895090579552,0.1149759608142259
5,12,MLP,0.014115333557128906,50.184666576582664,9.706431064990015,15.456364148156602,0.6279892846693605,-0.03642426357436879
6,15,Vanilla,1.392540693283081,0.0,17.033600341343362,29.665255809115646,0.5741936105640868,0.0
7,15,xgboost,0.036832571029663086,37.807317120534414,24.271314762996266,29.665255809115646,0.8181731153499134,0.24397950478582664
8,15,MLP,0.019959211349487305,69.76932449381832,17.140326072817775,29.665255809115646,0.577791278224907,0.0035976676608201474
9,20,Vanilla,5.568179368972778,0.0,43.743000732411616,43.47775943487965,1.0061006202016745,0.0
10,20,xgboost,0.1738886833190918,32.02151665473811,41.14763973480221,43.47775943487965,0.9464066288059886,-0.059693991395685875
11,20,MLP,0.15935516357421875,34.94194504955235,40.11575553563226,43.47775943487965,0.9226730185054051,-0.0834276016962694
12,25,Vanilla,133.92213249206543,0.0,41.62974342897291,48.46539782155623,0.8589580463622443,0.0
13,25,xgboost,6.296931028366089,21.267841729372602,41.579950547911935,48.46539782155623,0.8579306560322545,-0.0010273903299897746
14,25,MLP,6.282985687255859,21.3150465651557,43.932988760775736,48.46539782155623,0.9064815463298521,0.04752349996760785
