,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,2.004176139831543,0.0,11.270832682475824,15.961314269504832,0.7061343754135279,0.0
1,10,xgboost,0.13817787170410156,14.504320519014424,12.769653388999817,15.961314269504832,0.8000377145256203,0.09390333911209248
2,10,MLP,0.019995450973510742,100.2316048028426,7.453749746775406,15.961314269504832,0.4669884710569416,-0.23914590435658628
3,12,Vanilla,2.185480833053589,0.0,11.384649171566867,15.167178193205814,0.7506108932422682,0.0
4,12,xgboost,0.050079345703125,43.64036315508836,13.000689414235271,15.167178193205814,0.8571594035902455,0.1065485103479773
5,12,MLP,0.021435976028442383,101.95387558531404,9.687181016710745,15.167178193205814,0.6386936906332484,-0.11191720260901972
6,15,Vanilla,2.846855878829956,0.0,19.67535212970294,22.648000182978347,0.8687456716152108,0.0
7,15,xgboost,0.06889629364013672,41.32088576055811,13.714679996643842,22.648000182978347,0.6055581016354566,-0.2631875699797541
8,15,MLP,0.04400968551635742,64.68703071672356,14.43592294406626,22.648000182978347,0.6374038691025765,-0.23134180251263425
9,20,Vanilla,14.278349876403809,0.0,38.836657782568736,40.09979735101807,0.9685001009508278,0.0
10,20,xgboost,0.43627142906188965,32.7281341964254,29.039810215448814,40.09979735101807,0.7241884531546526,-0.2443116477961752
11,20,MLP,0.47656965255737305,29.960677940324523,42.04045408091688,40.09979735101807,1.04839567424521,0.07989557329438224
12,25,Vanilla,572.153463602066,0.0,64.91447325993074,68.50138658440443,0.9476373617626842,0.0
13,25,xgboost,17.720752000808716,32.287199977515336,64.54333169087063,68.50138658440443,0.94221934633897,-0.005418015423714229
14,25,MLP,17.72751235961914,32.27488730485128,60.35521297758442,68.50138658440443,0.881080164752831,-0.06655719700985319
