,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.5425219535827637,0.0,7.192874226324758,10.551818809773279,0.681671506684951,0.0
1,10,xgboost,0.13019895553588867,4.166868707585141,7.778174741058327,10.551818809773279,0.7371406656314119,0.05546915894646087
2,10,MLP,0.012237071990966797,44.33429450960527,9.872081838981703,10.551818809773279,0.935581061137821,0.25390955445287
3,12,Vanilla,0.8237490653991699,0.0,11.420360113327025,16.17582567292317,0.706014044924065,0.0
4,12,xgboost,0.034241676330566406,24.056914078819105,12.208677169514527,16.17582567292317,0.7547483149469593,0.04873427002289421
5,12,MLP,0.014658927917480469,56.19435950816472,13.73900931814365,16.17582567292317,0.8493544376619658,0.14334039273790078
6,15,Vanilla,1.1399343013763428,0.0,17.814551414832653,28.69053701707611,0.6209208075899639,0.0
7,15,xgboost,0.03268122673034668,34.880401240196974,17.337957774247887,28.69053701707611,0.604309280231619,-0.016611527358344924
8,15,MLP,0.018659114837646484,61.09262477319772,16.226807678452612,28.69053701707611,0.5655804793334714,-0.05534032825649249
9,20,Vanilla,6.610995292663574,0.0,42.25340041350988,42.54544901435566,0.9931356089167789,0.0
10,20,xgboost,0.23961591720581055,27.589967184797946,41.26706040155014,42.54544901435566,0.9699524004935483,-0.023183208423230628
11,20,MLP,0.19627618789672852,33.68210562629215,42.00129991878828,42.54544901435566,0.9872101691679461,-0.00592543974883275
12,25,Vanilla,181.88592076301575,0.0,76.92116578094151,83.35258881752479,0.9228407524250635,0.0
13,25,xgboost,8.181395769119263,22.2316492070394,79.10988064196854,83.35258881752479,0.9490992633132923,0.026258510888228836
14,25,MLP,8.166810989379883,22.271351816460562,76.21570271863226,83.35258881752479,0.9143771513261985,-0.008463601098865015
