,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.5226337909698486,0.0,7.185891316549483,9.735622528681096,0.7381029097399661,0.0
1,10,xgboost,0.11364531517028809,4.598815095780457,4.465105936244324,9.735622528681096,0.4586358933997435,-0.2794670163402226
2,10,MLP,0.012051582336425781,43.36640420985994,6.705212396072241,9.735622528681096,0.6887297012922099,-0.04937320844775617
3,12,Vanilla,0.818793535232544,0.0,12.028127133795667,15.456364148156602,0.7781990006511459,0.0
4,12,xgboost,0.029709339141845703,27.56013963566327,13.417915844087362,15.456364148156602,0.868115923995466,0.08991692334432011
5,12,MLP,0.013509273529052734,60.60973844904875,12.273075947627788,15.456364148156602,0.7940467648138021,0.015847764162656208
6,15,Vanilla,0.9192008972167969,0.0,12.75035771484993,19.762484084797347,0.6451799105891944,0.0
7,15,xgboost,0.03171682357788086,28.981492896339173,14.072518566295447,19.762484084797347,0.712082474344457,0.0669025637552626
8,15,MLP,0.018569469451904297,49.500654803173866,12.687990021134839,19.762484084797347,0.6420240475181613,-0.003155863071033105
9,20,Vanilla,5.274061918258667,0.0,32.83963311218325,36.589066146663896,0.8975258614294394,0.0
10,20,xgboost,0.16086220741271973,32.78620878754418,26.601694672781136,36.589066146663896,0.7270394539765157,-0.17048640745292365
11,20,MLP,0.14532685279846191,36.291035116357286,29.27914554010711,36.589066146663896,0.8002157098720245,-0.09731015155741485
12,25,Vanilla,146.5155131816864,0.0,41.29797411284855,43.41002363371305,0.951346501474276,0.0
13,25,xgboost,5.77773380279541,25.358647210572176,37.38768237072569,43.41002363371305,0.8612684177782779,-0.09007808369599812
14,25,MLP,5.795115232467651,25.28258840494148,40.3531136752963,43.41002363371305,0.9295805506992929,-0.02176595077498311
