node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(153, 43, 15)",logistic,lbfgs,0.2,0.6142644506586102,0.22688974975895293,0.11096978187561035,True,2,2593,MLP_model_nas_full.pkl
