,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.7252087593078613,0.0,8.996918529217954,9.750693948443661,0.922695202699289,0.0
1,10,xgboost,0.12402582168579102,5.847240110572431,4.417473901568891,9.750693948443661,0.4530420014130356,-0.4696532012862534
2,10,MLP,0.012660503387451172,57.28119468193288,4.610645237585113,9.750693948443661,0.47285303609811613,-0.4498421666011728
3,12,Vanilla,0.6626627445220947,0.0,8.887467639305534,15.831327411055954,0.5613848673926666,0.0
4,12,xgboost,0.03361248970031738,19.71477716855463,11.770540769518893,15.831327411055954,0.7434967683947227,0.1821119010020561
5,12,MLP,0.018695354461669922,35.44531588746907,11.205112936756937,15.831327411055954,0.7077810120288298,0.14639614463616324
6,15,Vanilla,1.4611401557922363,0.0,21.08055981659887,27.021953761902108,0.780127151513377,0.0
7,15,xgboost,0.03656768798828125,39.957138013770084,19.416985786860472,27.021953761902108,0.7185633562231989,-0.06156379529017808
8,15,MLP,0.024132966995239258,60.54540065796623,18.907623909952722,27.021953761902108,0.699713428442407,-0.08041372307096994
9,20,Vanilla,3.3315365314483643,0.0,26.636564912458397,30.124309160104303,0.8842216022578547,0.0
10,20,xgboost,0.13399863243103027,24.86246666109165,25.455052516286447,30.124309160104303,0.8450003743155818,-0.039221227942272896
11,20,MLP,0.12175869941711426,27.36179465941378,23.719021757777085,30.124309160104303,0.787371475698099,-0.09685012655975578
12,25,Vanilla,139.04855799674988,0.0,42.8612605713031,47.56257405111158,0.901155192425953,0.0
13,25,xgboost,5.836880922317505,23.8224078660048,36.622349707030786,47.56257405111158,0.7699825006879518,-0.13117269173800117
14,25,MLP,5.863025903701782,23.71617664335369,46.34335268664662,47.56257405111158,0.9743659507756084,0.0732107583496554
