node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(108, 111, 26)",logistic,lbfgs,0.2,0.6144260466446766,0.22711976661548422,0.10792255401611328,True,2,3160,MLP_model_nas_full.pkl
