node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
12,Q_values,50,78,4,"(154, 21, 10)",logistic,lbfgs,0.2,0.6962122600619091,0.5587044571685845,0.024461984634399414,True,2,1435,MLP_model_nas_12.pkl
