,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.836453914642334,0.0,6.735645652787672,9.750693948443661,0.6907862854071806,0.0
1,10,xgboost,0.12718486785888672,6.576677939158537,7.850692425205925,9.750693948443661,0.8051419177666835,0.11435563235950297
2,10,MLP,0.012710809707641602,65.8065012285934,4.850853563206757,9.750693948443661,0.4974880340676692,-0.19329825133951134
3,12,Vanilla,0.9449248313903809,0.0,16.95246936369031,19.22992547472932,0.8815670859446704,0.0
4,12,xgboost,0.03510022163391113,26.920765379939002,14.832279195886338,19.22992547472932,0.7713123597581242,-0.11025472618654619
5,12,MLP,0.016022682189941406,58.97419796440688,15.0005716850857,19.22992547472932,0.7800639531754008,-0.10150313276926959
6,15,Vanilla,1.6044139862060547,0.0,26.247803201626787,31.70356409879466,0.8279133260801016,0.0
7,15,xgboost,0.03618979454040527,44.333326745327454,27.20593460900198,31.70356409879466,0.8581348937369575,0.030221567656855908
8,15,MLP,0.023032665252685547,69.65819928368839,23.112074392297252,31.70356409879466,0.7290055566079383,-0.09890776947216329
9,20,Vanilla,5.615224599838257,0.0,35.16345822173626,41.31439211958458,0.8511188575631361,0.0
10,20,xgboost,0.179154634475708,31.34289334055513,32.94589423898611,41.31439211958458,0.797443519043537,-0.05367533851959905
11,20,MLP,0.16409969329833984,34.21837352023293,31.134762709749893,41.31439211958458,0.7536057318628885,-0.09751312570024762
12,25,Vanilla,191.43026566505432,0.0,57.51512317851798,65.05494209602135,0.8841007512330952,0.0
13,25,xgboost,7.322779655456543,26.14174871729354,59.447391687826965,65.05494209602135,0.9138028529805219,0.029702101747426712
14,25,MLP,7.258744239807129,26.372366809019958,44.199265101983165,65.05494209602135,0.6794144100035455,-0.20468634122954965
