node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(109, 99, 14)",logistic,lbfgs,0.2,0.6147877053326535,0.23055158044981022,0.11237645149230957,True,4,4742,MLP_model_nas_full.pkl
