,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.6548917293548584,0.0,8.240699752247687,12.431294366007542,0.6628995750258536,0.0
1,10,xgboost,0.11423707008361816,5.732742697930689,9.61757477895215,12.431294366007542,0.7736583573510012,0.11075878232514758
2,10,MLP,0.012654781341552734,51.75053694562719,8.658752832487604,12.431294366007542,0.6965286620646942,0.0336290870388406
3,12,Vanilla,0.7717814445495605,0.0,14.055732374905038,16.51957232368174,0.8508532847884538,0.0
4,12,xgboost,0.02739405632019043,28.173317435312754,12.900484388256478,16.51957232368174,0.7809212088234818,-0.06993207596497197
5,12,MLP,0.014466047286987305,53.35123197362999,10.92678695561007,16.51957232368174,0.6614449055648919,-0.1894083792235619
6,15,Vanilla,1.2595059871673584,0.0,21.355535427852953,28.54109014076358,0.7482382530775195,0.0
7,15,xgboost,0.07807469367980957,16.13206440915018,20.575172112915084,28.54109014076358,0.7208965043535167,-0.027341748724002746
8,15,MLP,0.01896214485168457,66.42212666440345,18.176205909167326,28.54109014076358,0.636843435885699,-0.11139481719182043
9,20,Vanilla,5.360398769378662,0.0,26.335372239270434,33.0858365780484,0.7959711756765212,0.0
10,20,xgboost,0.1394486427307129,38.439949392193405,28.287322896874198,33.0858365780484,0.8549677391455807,0.05899656346905946
11,20,MLP,0.12558531761169434,42.68332374611528,24.23081699379013,33.0858365780484,0.7323622280679054,-0.0636089476086158
12,25,Vanilla,133.37145519256592,0.0,45.33819633144284,52.287867782907405,0.867088260697133,0.0
13,25,xgboost,5.7322187423706055,23.26698634278026,41.03248099792944,52.287867782907405,0.7847419054892637,-0.08234635520786926
14,25,MLP,5.745463848114014,23.213348603062915,41.08738948314042,52.287867782907405,0.785792024523357,-0.08129623617377602
