node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(192, 62, 18)",logistic,lbfgs,0.2,0.6137441539118618,0.23381342626402218,0.11292791366577148,True,2,2770,MLP_model_nas_full.pkl
