node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
15,Q_values,50,120,4,"(188, 40, 36)",logistic,lbfgs,0.2,0.6885259617621646,0.29018186762177656,0.040582895278930664,True,3,5388,MLP_model_nas_15.pkl
