node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(218, 87, 8)",logistic,lbfgs,0.2,0.6150126206280293,0.2345191488595983,0.1676793098449707,True,4,9058,MLP_model_nas_full.pkl
