node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(184, 101, 20)",logistic,lbfgs,0.2,0.6156140632247714,0.24264012904009433,0.11120438575744629,True,2,7281,MLP_model_nas_full.pkl
