node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
10,Q_values,50,55,4,"(110, 43, 31)",logistic,lbfgs,0.2,0.588887426454705,0.2438607323517198,0.01870417594909668,True,3,5016,MLP_model_nas_10.pkl
