,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,2.0103366374969482,0.0,11.921101367640519,15.163383983682031,0.7861768441971348,0.0
1,10,xgboost,0.3607335090637207,5.572913485954636,10.112745801237638,15.163383983682031,0.6669187967620156,-0.11925804743511925
2,10,MLP,0.04516148567199707,44.5144044218962,8.075321007728396,15.163383983682031,0.5325540140920124,-0.25362283010512243
3,12,Vanilla,2.946774959564209,0.0,14.375050752011926,19.22992547472932,0.747535437456721,0.0
4,12,xgboost,0.08169317245483398,36.07125137897422,14.761636639209938,19.22992547472932,0.7676387856317327,0.020103348175011693
5,12,MLP,0.03378725051879883,87.21558914433295,13.639536814942835,19.22992547472932,0.7092870345684387,-0.03824840288828235
6,15,Vanilla,2.8647778034210205,0.0,18.421753505263766,22.888751140943256,0.8048387346180302,0.0
7,15,xgboost,0.06899309158325195,41.5226762227951,19.91048570341752,22.888751140943256,0.8698808240263387,0.06504208940830847
8,15,MLP,0.055103302001953125,51.989222049151955,20.250736093206786,22.888751140943256,0.884746221779763,0.0799074871617328
9,20,Vanilla,17.61116123199463,0.0,37.537136011136276,48.43348986825382,0.7750243914539873,0.0
10,20,xgboost,0.550581693649292,31.986463471508984,37.24387727627992,48.43348986825382,0.7689695162910769,-0.006054875162910367
11,20,MLP,0.5433428287506104,32.412613731353765,40.56400000808338,48.43348986825382,0.8375196608467281,0.06249526939274086
12,25,Vanilla,460.7465524673462,0.0,50.592468796573755,57.56820893076297,0.8788265213778162,0.0
13,25,xgboost,19.057976245880127,24.176048208001543,39.79785293226416,57.56820893076297,0.6913165038733247,-0.1875100175044916
14,25,MLP,19.059003829956055,24.17474473367628,53.78317298368206,57.56820893076297,0.9342512817858697,0.05542476040805344
