,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,2.0084033012390137,0.0,9.658870730532481,11.89542687912485,0.811981850561641,0.0
1,10,xgboost,0.08514165878295898,23.58896138444737,9.331181424420397,11.89542687912485,0.7844343476900002,-0.02754750287164076
2,10,MLP,0.0164182186126709,122.32772316047804,9.009248848193854,11.89542687912485,0.7573707896102563,-0.05461106095138468
3,12,Vanilla,2.0566227436065674,0.0,16.62016403615246,19.22992547472932,0.8642864507194042,0.0
4,12,xgboost,0.04563641548156738,45.06538740837874,13.9338972628,19.22992547472932,0.724594449474648,-0.13969200124475623
5,12,MLP,0.0211944580078125,97.03587338012959,14.905362602475957,19.22992547472932,0.7751128636490863,-0.08917358707031797
6,15,Vanilla,2.9857072830200195,0.0,23.42945296144587,31.057322444732463,0.7543938471559923,0.0
7,15,xgboost,0.07311177253723145,40.837572109191825,25.187274986075938,31.057322444732463,0.8109931250801652,0.05659927792417285
8,15,MLP,0.04300713539123535,69.42353299886354,21.584133524922557,31.057322444732463,0.6949772815519509,-0.059416565604041405
9,20,Vanilla,13.406851291656494,0.0,36.63530203702918,40.88828525303507,0.8959852879697321,0.0
10,20,xgboost,0.4307551383972168,31.124065847575547,39.51357773945883,40.88828525303507,0.966378939467162,0.07039365149742993
11,20,MLP,0.44339728355407715,30.23665635520607,32.56038706212362,40.88828525303507,0.7963255700410354,-0.09965971792869666
12,25,Vanilla,581.2728226184845,0.0,64.15246360771302,66.04936023044488,0.9712806207946053,0.0
13,25,xgboost,20.856125593185425,27.870604251079637,57.67298254762874,66.04936023044488,0.8731800330299775,-0.09810058776462782
14,25,MLP,20.934646606445312,27.76606806629941,54.170114882703636,66.04936023044488,0.820145943786665,-0.15113467700794025
