,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.6604702472686768,0.0,12.377150558484496,14.366115994513155,0.8615516235015571,0.0
1,10,xgboost,0.11585378646850586,5.700894786448965,12.1651448094251,14.366115994513155,0.8467942771777235,-0.014757346323833631
2,10,MLP,0.013640880584716797,48.41844653406509,12.756829707471475,14.366115994513155,0.887980419505431,0.026428796003873933
3,12,Vanilla,0.8007552623748779,0.0,10.27206318453115,20.216425512908597,0.5081048169456184,0.0
4,12,xgboost,0.033891916275024414,23.626733167784007,15.152556456028105,20.216425512908597,0.749517091750611,0.2414122748049926
5,12,MLP,0.015418767929077148,51.93380340492647,14.320760016287249,20.216425512908597,0.7083725066601488,0.20026768971453046
6,15,Vanilla,1.3909130096435547,0.0,20.48636639791773,30.871697411803215,0.6635970197766046,0.0
7,15,xgboost,0.03522348403930664,39.488229162436205,23.843256311456546,30.871697411803215,0.7723338303497534,0.10873681057314888
8,15,MLP,0.021394968032836914,65.01122168113487,26.552985015816915,30.871697411803215,0.8601077116564663,0.1965106918798617
9,20,Vanilla,5.021965265274048,0.0,26.663898163419777,33.29850123693936,0.800753702807514,0.0
10,20,xgboost,0.15070438385009766,33.32328587248853,28.0675769590308,33.29850123693936,0.8429081164738523,0.04215441366633832
11,20,MLP,0.13767695426940918,36.47644075163778,19.18040900090068,33.29850123693936,0.5760141834739122,-0.2247395193336018
12,25,Vanilla,178.94984698295593,0.0,41.46227597289749,48.46539782155623,0.8555026438771142,0.0
13,25,xgboost,6.3627729415893555,28.124506190261144,42.50107660784202,48.46539782155623,0.8769365055936583,0.021433861716544156
14,25,MLP,6.2797019481658936,28.496551024244333,46.99085353188178,48.46539782155623,0.969575318558128,0.11407267468101379
