node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(94, 66, 29)",logistic,lbfgs,0.2,0.6157418181689314,0.23706921979505372,0.056855201721191406,True,4,2687,MLP_model_nas_full.pkl
