node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
25,Q_values,50,325,4,"(116, 25, 27)",logistic,lbfgs,0.2,0.5224723687310949,0.1640339442702393,0.051976919174194336,True,3,8044,MLP_model_nas_25.pkl
