node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
25,Q_values,50,325,4,"(157, 76, 21)",logistic,lbfgs,0.2,0.5281685769973303,0.17823027706743957,0.16731810569763184,True,2,5882,MLP_model_nas_25.pkl
