,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,2.0965511798858643,0.0,5.170510326251292,9.093963587113292,0.5685651010938976,0.0
1,10,xgboost,0.09040403366088867,23.190903049195374,5.481995320325292,9.093963587113292,0.6028169420090507,0.0342518409151531
2,10,MLP,0.0171048641204834,122.57046680512384,5.415114305885573,9.093963587113292,0.5954625014728588,0.026897400378961267
3,12,Vanilla,2.180494546890259,0.0,15.914507973748124,19.674094091451753,0.8089067735354005,0.0
4,12,xgboost,0.049216508865356445,44.30412878035548,15.08843271805541,19.674094091451753,0.7669188043891292,-0.04198796914627134
5,12,MLP,0.021844863891601562,99.81726403562385,15.991473676662272,19.674094091451753,0.812818806412563,0.0039120328771624635
6,15,Vanilla,2.612443447113037,0.0,10.750417339497822,22.95753589374799,0.4682740076832669,0.0
7,15,xgboost,0.08434557914733887,30.97309276339779,17.74548987677682,22.95753589374799,0.7729701462259038,0.3046961385426369
8,15,MLP,0.07204985618591309,36.258829446821466,15.311670837967728,22.95753589374799,0.6669561972518813,0.1986821895686144
9,20,Vanilla,14.535077333450317,0.0,27.85213418743616,41.66179802768427,0.6685293363701781,0.0
10,20,xgboost,0.5249185562133789,27.690157189912377,39.541944196409744,41.66179802768427,0.9491175625721703,0.2805882262019922
11,20,MLP,0.5336875915527344,27.23517946362837,29.348346707806602,41.66179802768427,0.7044426332321189,0.03591329686194078
12,25,Vanilla,540.1559677124023,0.0,36.87291214966477,45.98856035831579,0.8017844407907694,0.0
13,25,xgboost,16.184470891952515,33.37495376391865,40.34084712184422,45.98856035831579,0.8771930847048068,0.07540864391403745
14,25,MLP,16.37501358985901,32.98659660636368,44.44324219916668,45.98856035831579,0.9663977705083853,0.16461332971761589
