,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.6234257221221924,0.0,5.468697055674689,8.357234554400119,0.654366826738804,0.0
1,10,xgboost,0.11191082000732422,5.570736789180805,3.8165575914538845,8.357234554400119,0.45667709415244917,-0.1976897325863548
2,10,MLP,0.012137889862060547,51.36195246513455,3.877828346785037,8.357234554400119,0.46400855708224015,-0.19035826965656383
3,12,Vanilla,0.698667049407959,0.0,9.4709279175614,15.456364148156602,0.6127526387692508,0.0
4,12,xgboost,0.046540021896362305,15.012177066950816,14.532379890786004,15.456364148156602,0.940219818288844,0.32746717951959325
5,12,MLP,0.013024330139160156,53.64322325547338,9.734326996776165,15.456364148156602,0.6297941031582855,0.017041464389034755
6,15,Vanilla,1.1764791011810303,0.0,19.305896187250504,26.694480584643667,0.7232167760685503,0.0
7,15,xgboost,0.032186031341552734,36.55247485147928,21.14930665980985,26.694480584643667,0.7922726420073612,0.06905586593881097
8,15,MLP,0.019258975982666016,61.08731337740474,21.8451743551681,26.694480584643667,0.8183404912450257,0.09512371517647544
9,20,Vanilla,5.690802812576294,0.0,37.55253320375917,45.06311107217323,0.8333320161498594,0.0
10,20,xgboost,0.18987560272216797,29.971216580696037,39.86598834462827,45.06311107217323,0.8846701303152099,0.0513381141653505
11,20,MLP,0.181488037109375,31.356352204893224,41.381523029986646,45.06311107217323,0.9183015119331167,0.0849694957832573
12,25,Vanilla,179.37397742271423,0.0,69.63348858778652,75.19811095622806,0.9260005032349728,0.0
13,25,xgboost,7.755330801010132,23.129120088513925,62.0447990016071,75.19811095622806,0.8250845428513843,-0.10091596038358852
14,25,MLP,7.661987781524658,23.410893169947162,69.44262574476798,75.19811095622806,0.9234623697554014,-0.002538133479571436
