node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(219, 85, 23)",logistic,lbfgs,0.2,0.6141135396872623,0.22952697039776743,0.14607858657836914,True,2,8329,MLP_model_nas_full.pkl
