node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(76, 102, 10)",logistic,lbfgs,0.2,0.6149594386929925,0.22691258535027156,0.05822348594665527,True,4,5953,MLP_model_nas_full.pkl
