node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
15,Q_values,50,120,4,"(192, 30, 8)",logistic,lbfgs,0.2,0.6886695040530618,0.290580992079957,0.04672050476074219,True,4,6594,MLP_model_nas_15.pkl
