,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,2.394223928451538,0.0,11.777935366108215,12.666579869689954,0.9298433742396249,0.0
1,10,xgboost,0.11493253707885742,20.831559011081563,9.7749554873789,12.666579869689954,0.7717123002373778,-0.15813107400224713
2,10,MLP,0.023663043975830078,101.17987909319899,9.629824327881437,12.666579869689954,0.7602544986057985,-0.1695888756338264
3,12,Vanilla,2.516777753829956,0.0,12.78416483631819,18.050721430771894,0.7082356727595628,0.0
4,12,xgboost,0.08877897262573242,28.348804670673477,14.479645551782024,18.050721430771894,0.8021643681840831,0.09392869542452031
5,12,MLP,0.05359077453613281,46.96289194575933,14.660140445983366,18.050721430771894,0.8121636856569927,0.10392801289742992
6,15,Vanilla,3.459285020828247,0.0,15.907977950964089,23.113927139957877,0.6882421085192137,0.0
7,15,xgboost,0.10534310340881348,32.83826761210481,18.664455950261598,23.113927139957877,0.8074982601288763,0.11925615160966252
8,15,MLP,0.11052823066711426,31.297750809445436,18.622601772726842,23.113927139957877,0.8056874827009938,0.11744537418178003
9,20,Vanilla,18.96944308280945,0.0,36.64380689120272,38.04901159450404,0.9630685622460614,0.0
10,20,xgboost,0.9071989059448242,20.909905158068135,31.11002833590472,38.04901159450404,0.8176303938575473,-0.1454381683885141
11,20,MLP,0.9810836315155029,19.33519475144734,36.77298911950306,38.04901159450404,0.9664637155729614,0.003395153326899991
12,25,Vanilla,637.1112477779388,0.0,47.136122358632754,56.80074875086644,0.8298503698494597,0.0
13,25,xgboost,27.14289903640747,23.47248342645217,51.929898908174856,56.80074875086644,0.9142467317806742,0.08439636193121447
14,25,MLP,27.0357666015625,23.565495928682775,48.24985861488601,56.80074875086644,0.8494581440557155,0.019607774206255812
