node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
12,Q_values,50,78,4,"(119, 77, 16)",logistic,lbfgs,0.2,0.6924433202987765,0.5575152176417224,0.033915042877197266,True,2,3048,MLP_model_nas_12.pkl
