,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.6001663208007812,0.0,8.17216261492088,14.313097030787514,0.5709569771896701,0.0
1,10,xgboost,0.11682534217834473,5.137295638172167,10.293021103876614,14.313097030787514,0.7191330486851514,0.1481760714954813
2,10,MLP,0.013543367385864258,44.31440894287475,10.262971133031566,14.313097030787514,0.7170335749807246,0.14607659779105453
3,12,Vanilla,1.0821447372436523,0.0,13.388976798712877,19.31724703579495,0.6931099847666202,0.0
4,12,xgboost,0.03776097297668457,28.6577556651366,10.88553619951836,19.31724703579495,0.563513847462188,-0.1295961373044322
5,12,MLP,0.019921064376831055,54.321632457662616,16.161917281745087,19.31724703579495,0.836657379376936,0.14354739461031574
6,15,Vanilla,1.0405144691467285,0.0,9.396294471058832,17.1170549310317,0.5489434081340818,0.0
7,15,xgboost,0.030024051666259766,34.65603112840467,11.751093956458906,17.1170549310317,0.6865137725973652,0.1375703644632834
8,15,MLP,0.018131256103515625,57.38788659793814,9.540758544879806,17.1170549310317,0.5573831820556502,0.008439773921568361
9,20,Vanilla,5.245429992675781,0.0,41.76688630030372,46.50064771737176,0.8982000972149985,0.0
10,20,xgboost,0.18813037872314453,27.881887169296746,42.536054124116724,46.50064771737176,0.9147411103313742,0.01654101311637568
11,20,MLP,0.17346525192260742,30.239082090147146,48.36493541614572,46.50064771737176,1.0400916501229185,0.14189155290792
12,25,Vanilla,184.05548310279846,0.0,66.05959727842198,76.82153480579105,0.8599098865366875,0.0
13,25,xgboost,8.239214658737183,22.33895956426125,56.498107324465515,76.82153480579105,0.7354462191792412,-0.1244636673574463
14,25,MLP,8.252830743789673,22.30210321971062,58.54480959512379,76.82153480579105,0.7620885177981435,-0.09782136873854408
