,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.5282788276672363,0.0,7.058493749686331,9.735622528681096,0.7250171962698886,0.0
1,10,xgboost,0.12922215461730957,4.088144399323244,4.465105936244324,9.735622528681096,0.4586358933997435,-0.2663813028701451
2,10,MLP,0.012154102325439453,43.46506336066538,9.162583852924065,9.735622528681096,0.9411400068081047,0.21612281053821614
3,12,Vanilla,0.9915227890014648,0.0,14.071840122950354,20.216425512908597,0.6960597517085896,0.0
4,12,xgboost,0.03629422187805176,27.319025941180723,16.815282930942143,20.216425512908597,0.8317634054647912,0.13570365375620164
5,12,MLP,0.014997720718383789,66.11156505842143,11.499742916568401,20.216425512908597,0.5688316616221588,-0.12722809008643077
6,15,Vanilla,1.581279993057251,0.0,24.0703494487074,31.70356409879466,0.7592316552706618,0.0
7,15,xgboost,0.0368349552154541,42.928788261260735,22.403632074896564,31.70356409879466,0.7066597309085614,-0.05257192436210045
8,15,MLP,0.024016857147216797,65.8404213076022,28.507745974856107,31.70356409879466,0.8991968816509165,0.13996522638025466
9,20,Vanilla,4.2601025104522705,0.0,28.473875595312357,30.078385944536024,0.9466557031290724,0.0
10,20,xgboost,0.15166234970092773,28.08938750357638,24.889552158425104,30.078385944536024,0.8274896200986639,-0.11916608303040854
11,20,MLP,0.1365959644317627,31.187616180128288,29.562562457032545,30.078385944536024,0.9828506925719137,0.036194989442841274
12,25,Vanilla,208.20368576049805,0.0,66.77883128705989,72.51842907150099,0.9208532526431036,0.0
13,25,xgboost,7.943231582641602,26.211458597718213,66.71200690426865,72.51842907150099,0.9199317712535198,-0.0009214813895838114
14,25,MLP,7.899197101593018,26.357575723551697,70.12885274387249,72.51842907150099,0.96704870254053,0.04619544989742641
