node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
25,Q_values,50,325,4,"(189, 52, 42)",logistic,lbfgs,0.2,0.5229281049160801,0.16418799230075087,0.12316584587097168,True,3,6165,MLP_model_nas_25.pkl
