node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(73, 20, 9)",logistic,lbfgs,0.2,0.61468522014126,0.228734507908529,0.0433809757232666,True,3,6149,MLP_model_nas_full.pkl
