node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(155, 79, 23)",logistic,lbfgs,0.2,0.6159157212132484,0.24446977024925615,0.10759449005126953,True,2,6037,MLP_model_nas_full.pkl
