node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
12,Q_values,50,78,4,"(163, 31, 10)",logistic,lbfgs,0.2,0.6993924648897907,0.5789734937283475,0.02639460563659668,True,2,3593,MLP_model_nas_12.pkl
