node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
15,Q_values,50,120,4,"(50, 78, 10)",logistic,lbfgs,0.2,0.6910126039674465,0.29611037726885625,0.014326095581054688,True,4,5036,MLP_model_nas_15.pkl
