node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
10,Q_values,50,55,4,"(146, 65, 11)",logistic,lbfgs,0.2,0.5892930003031585,0.24353287902273094,0.03385210037231445,True,3,5082,MLP_model_nas_10.pkl
