,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.8629341125488281,0.0,10.400454213125624,12.228414773157807,0.8505153289333398,0.0
1,10,xgboost,0.11784148216247559,7.322838246035006,7.652977930405215,12.228414773157807,0.6258356518298689,-0.22467967710347092
2,10,MLP,0.013327598571777344,64.74790697674419,7.174375454917729,12.228414773157807,0.5866970975392465,-0.2638182313940933
3,12,Vanilla,0.864682674407959,0.0,19.728991931555417,21.201828428664587,0.9305325716569843,0.0
4,12,xgboost,0.03304123878479004,26.169801926615435,18.548763420151275,21.201828428664587,0.874866216494498,-0.0556663551624863
5,12,MLP,0.016959667205810547,50.98464869120252,16.871228458132887,21.201828428664587,0.7957440328742219,-0.13478853878276242
6,15,Vanilla,1.5640814304351807,0.0,22.082196586491452,30.157360710090522,0.7322323992067,0.0
7,15,xgboost,0.03691840171813965,42.3659031172706,26.44610281797485,30.157360710090522,0.876936913419154,0.144704514212454
8,15,MLP,0.023532629013061523,66.46437291672999,24.883524297889743,30.157360710090522,0.825122746552679,0.09289034734597901
9,20,Vanilla,4.017317056655884,0.0,27.072630203814303,34.30565686432931,0.7891593596612972,0.0
10,20,xgboost,0.1579904556274414,25.427593335949055,29.45055163085155,34.30565686432931,0.8584750832004604,0.06931572353916315
11,20,MLP,0.14890193939208984,26.979615396932143,26.4949635861182,34.30565686432931,0.7723205444192327,-0.016838815242064542
12,25,Vanilla,135.97434616088867,0.0,44.37287368698126,55.11775851882666,0.8050558455098413,0.0
13,25,xgboost,6.537137985229492,20.80028698615808,49.01529863190526,55.11775851882666,0.8892832355503539,0.0842273900405126
14,25,MLP,6.436638832092285,21.12505450561206,42.869887014436095,55.11775851882666,0.7777871990166828,-0.02726864649315852
