,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,2.0761191844940186,0.0,11.428171110504975,15.135764784999811,0.7550441799829487,0.0
1,10,xgboost,0.09278106689453125,22.376539244305565,9.29861020955214,15.135764784999811,0.6143469022964376,-0.14069727768651108
2,10,MLP,0.019763469696044922,105.04831471517842,12.307806631839336,15.135764784999811,0.8131605377507516,0.058116357767802884
3,12,Vanilla,2.397838592529297,0.0,11.663278734550113,14.491802442715786,0.804819054127569,0.0
4,12,xgboost,0.04595661163330078,52.176139782938016,5.177402348531378,14.491802442715786,0.3572642098177213,-0.44755484430984777
5,12,MLP,0.017729759216308594,135.2437200796084,9.542204308145141,14.491802442715786,0.6584553126406626,-0.14636374148690645
6,15,Vanilla,2.549248695373535,0.0,13.023321625960468,22.95753589374799,0.5672787221692682,0.0
7,15,xgboost,0.07868456840515137,32.39833104564172,17.91239286372828,22.95753589374799,0.7802402203193919,0.21296149815012366
8,15,MLP,0.062165021896362305,41.007766387076735,14.969405621237204,22.95753589374799,0.652047575598643,0.08476885342937479
9,20,Vanilla,17.09762215614319,0.0,45.447961488669584,46.50064771737176,0.9773619018147802,0.0
10,20,xgboost,0.5613644123077393,30.457260526822093,47.51834718623735,46.50064771737176,1.0218857052282606,0.04452380341348039
11,20,MLP,0.5809946060180664,29.42819430514907,47.370022391852274,46.50064771737176,1.0186959691349788,0.04133406732019862
12,25,Vanilla,608.9803681373596,0.0,65.50855011472431,76.0729579053286,0.8611279476768671,0.0
13,25,xgboost,17.01151132583618,35.79813436167029,71.15873206498699,76.0729579053286,0.9354011467983503,0.07427319912148322
14,25,MLP,17.32959294319153,35.14106592888072,65.75613702028305,76.0729579053286,0.8643825457939385,0.0032545981170714056
