node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(127, 55, 15)",logistic,lbfgs,0.2,0.6135483722021435,0.22679034673551945,0.0929410457611084,True,2,3050,MLP_model_nas_full.pkl
