node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
10,Q_values,50,55,4,"(99, 18, 27)",logistic,lbfgs,0.2,0.589409096859498,0.24362301481302137,0.010935544967651367,True,3,8600,MLP_model_nas_10.pkl
