node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
20,Q_values,50,210,4,"(206, 78, 31)",logistic,lbfgs,0.2,0.6024862731269972,0.2230792305090201,0.12249302864074707,True,3,2923,MLP_model_nas_20.pkl
