node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(205, 78, 21)",logistic,lbfgs,0.2,0.6139080631042755,0.23086127303909884,0.11270737648010254,True,2,5918,MLP_model_nas_full.pkl
