,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,2.331817865371704,0.0,12.930222205818653,15.163383983682031,0.8527266881675898,0.0
1,10,xgboost,0.40825772285461426,5.711631978611937,11.830025640822527,15.163383983682031,0.780170551214249,-0.07255613695334073
2,10,MLP,0.03921055793762207,59.469132499498365,7.80236304329214,15.163383983682031,0.5145528894927807,-0.3381737986748091
3,12,Vanilla,2.3917784690856934,0.0,10.65626202942731,18.050721430771894,0.5903510322452316,0.0
4,12,xgboost,0.05860543251037598,40.81154880415282,14.445027133464388,18.050721430771894,0.8002465269249176,0.20989549467968605
5,12,MLP,0.02381134033203125,100.44703220121755,13.041755110901775,18.050721430771894,0.7225060317350472,0.13215499948981568
6,15,Vanilla,2.7896487712860107,0.0,15.380432557495379,22.95753589374799,0.6699513671100878,0.0
7,15,xgboost,0.08721804618835449,31.984765690136378,16.02984132837736,22.95753589374799,0.6982387570933845,0.028287389983296607
8,15,MLP,0.07196831703186035,38.76217878001835,12.141038207745925,22.95753589374799,0.5288476195327342,-0.14110374757735367
9,20,Vanilla,17.16165518760681,0.0,39.59539034925512,47.40029911062034,0.8353405166674047,0.0
10,20,xgboost,0.45711302757263184,37.54357052289426,42.06834436950853,47.40029911062034,0.8875122131894491,0.05217169652204434
11,20,MLP,0.45679640769958496,37.569593145516336,41.3890592964893,47.40029911062034,0.8731813949084515,0.03784087824104676
12,25,Vanilla,400.93403792381287,0.0,33.948222774264266,48.46539782155623,0.7004630994520573,0.0
13,25,xgboost,15.051025629043579,26.63832005907562,47.34387804990403,48.46539782155623,0.9768593713853024,0.2763962719332451
14,25,MLP,15.10121464729309,26.549787370625893,42.445522141219506,48.46539782155623,0.8757902348702226,0.17532713541816525
