,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.5771369934082031,0.0,9.253400570810193,10.632612491532578,0.8702847562797253,0.0
1,10,xgboost,0.11237311363220215,5.135899280117625,7.367707834609025,10.632612491532578,0.692934858716651,-0.1773498975630744
2,10,MLP,0.011970043182373047,48.21511373142652,8.857210718822127,10.632612491532578,0.8330229965472441,-0.03726175973248125
3,12,Vanilla,0.6774566173553467,0.0,12.89636778538939,19.31724703579495,0.6676089901160533,0.0
4,12,xgboost,0.02733588218688965,24.782687192010815,13.797438841889598,19.31724703579495,0.7142549254727073,0.046645935356653956
5,12,MLP,0.013400793075561523,50.55347198747487,14.627201785793352,19.31724703579495,0.7572094387305333,0.08960044861447991
6,15,Vanilla,1.6338379383087158,0.0,23.385490936398472,31.791462343990208,0.7355902878377414,0.0
7,15,xgboost,0.03565835952758789,45.819212099330045,23.386297438276454,31.791462343990208,0.7356156563429475,2.536850520606926e-05
8,15,MLP,0.021260976791381836,76.84679562657695,26.85018495478469,31.791462343990208,0.8445721893588954,0.10898190152115406
9,20,Vanilla,4.832817554473877,0.0,32.14007391277242,44.21868394991414,0.7268437466202526,0.0
10,20,xgboost,0.16228294372558594,29.78019404581409,28.435259964153516,44.21868394991414,0.6430598431278897,-0.08378390349236298
11,20,MLP,0.15107512474060059,31.989499017604217,39.07034095865203,44.21868394991414,0.8835708679821055,0.15672712136185285
12,25,Vanilla,138.72144293785095,0.0,41.20149999603175,45.48550558250541,0.9058160279497613,0.0
13,25,xgboost,5.996174335479736,23.13499160907106,44.4612252330811,45.48550558250541,0.9774811704012747,0.07166514245151334
14,25,MLP,6.88890528678894,20.136935719508468,42.798767758188816,45.48550558250541,0.9409320004271874,0.03511597247742604
