,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,1.2385499477386475,0.0,8.226647133378133,11.001010539285284,0.7478083130636292,0.0
1,10,xgboost,0.07516789436340332,16.477113776139714,6.095356493571076,11.001010539285284,0.5540724165115727,-0.19373589655205647
2,10,MLP,0.018123388290405273,68.33986713148721,8.750431564505206,11.001010539285284,0.7954207055121779,0.04761239244854876
3,12,Vanilla,1.6792924404144287,0.0,15.117673494842032,19.233434865613543,0.7860100705085254,0.0
4,12,xgboost,0.0452272891998291,37.1300705862507,17.069193218907483,19.233434865613543,0.887475031796042,0.10146496128751659
5,12,MLP,0.01921558380126953,87.39221549456549,16.704583559024556,19.233434865613543,0.8685179571793394,0.08250788667081399
6,15,Vanilla,3.049776792526245,0.0,22.372224433258562,27.152751083383787,0.8239395103853516,0.0
7,15,xgboost,0.06457257270812988,47.23021965241086,21.7353982253876,27.152751083383787,0.8004860413090387,-0.02345346907631296
8,15,MLP,0.04498910903930664,67.78922405112932,24.12048505389018,27.152751083383787,0.8883256425773663,0.06438613219201472
9,20,Vanilla,12.589176416397095,0.0,33.04190577261255,30.1023704776864,1.0976512895256905,0.0
10,20,xgboost,0.4496803283691406,27.995835312730634,28.36735424985583,30.1023704776864,0.9423628039819434,-0.15528848554374708
11,20,MLP,0.4910135269165039,25.63916414982568,22.289478786428006,30.1023704776864,0.7404559319655655,-0.357195357560125
12,25,Vanilla,462.7098214626312,0.0,37.27965988958218,52.287867782907405,0.7129695944834201,0.0
13,25,xgboost,14.491463661193848,31.929819670438444,43.77687388031555,52.287867782907405,0.8372281321944811,0.12425853771106099
14,25,MLP,14.49996304512024,31.911103498870624,45.25989573189552,52.287867782907405,0.8655907699240838,0.15262117544066367
