node_size,model_type,dataset_size,n_features,n_outputs,hidden_layers,activation,solver,test_size,rmse,mape,training_time,converged,n_iterations,n_iteration_max,model_file
full,Q_values,250,325,4,"(177, 81, 12)",logistic,lbfgs,0.2,0.6140773278327482,0.23471460178734024,0.12332630157470703,True,2,3975,MLP_model_nas_full.pkl
