,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,1.9703211784362793,0.0,8.54452634580452,10.155844176645145,0.8413408277230083,0.0
1,10,xgboost,0.08587479591369629,22.94411482987909,7.540918360308477,10.155844176645145,0.7425200927806599,-0.09882073494234844
2,10,MLP,0.015609264373779297,126.22767679853368,5.2391846167560985,10.155844176645145,0.5158787911303694,-0.32546203659263895
3,12,Vanilla,2.1644959449768066,0.0,15.01729966140312,19.963942102412034,0.7522211587454332,0.0
4,12,xgboost,0.04950976371765137,43.718567459151785,16.82788746743986,19.963942102412034,0.8429140588123988,0.09069290006696562
5,12,MLP,0.022923946380615234,94.42073842953718,16.211902162372628,19.963942102412034,0.8120591654297531,0.05983800668431993
6,15,Vanilla,3.458439350128174,0.0,9.723209613262453,17.20060222289675,0.5652830922582063,0.0
7,15,xgboost,0.07712912559509277,44.83960272393146,14.909001705647887,17.20060222289675,0.8667720764916953,0.301488984233489
8,15,MLP,0.041768789291381836,82.79960728576239,12.500605185792748,17.20060222289675,0.7267539254615425,0.16147083320333622
9,20,Vanilla,15.503289699554443,0.0,39.0213532528133,40.88828525303507,0.9543406628899119,0.0
10,20,xgboost,0.4560236930847168,33.99667590664934,39.46370644301775,40.88828525303507,0.9651592430154166,0.010818580125504629
11,20,MLP,0.47858381271362305,32.3940954284456,35.471730493169844,40.88828525303507,0.8675279551014391,-0.08681270778847283
12,25,Vanilla,418.26845145225525,0.0,31.233224501469767,44.41659206604786,0.7031882242344413,0.0
13,25,xgboost,16.64854097366333,25.12342986174721,34.121757377201874,44.41659206604786,0.7682209685619852,0.06503274432754391
14,25,MLP,16.835612297058105,24.844267263468907,37.573181302988836,44.41659206604786,0.8459267034066276,0.1427384791721863
