,Size,Approach,Time,Time_Speed_Up,Cut,Optimal_Cut,Cut_Ratio,Tradeoff
0,10,Vanilla,0.744420051574707,0.0,12.362145799902553,15.79883205227509,0.7824721320537336,0.0
1,10,xgboost,0.11969876289367676,6.219112324794394,12.817321936076814,15.79883205227509,0.8112828779790132,0.028810745925279657
2,10,MLP,0.01654362678527832,44.997391517387484,12.929364832477258,15.79883205227509,0.8183747247705809,0.03590259271684737
3,12,Vanilla,0.9674291610717773,0.0,15.396719653686729,20.216425512908597,0.7615945580417078,0.0
4,12,xgboost,0.03414630889892578,28.331881022203603,14.521188670532752,20.216425512908597,0.7182866556335925,-0.04330790240811533
5,12,MLP,0.01845526695251465,52.420220393504465,16.131032787058533,20.216425512908597,0.7979171578456609,0.036322599803953026
6,15,Vanilla,1.182952642440796,0.0,12.520038345007816,21.0163009056236,0.5957298765958223,0.0
7,15,xgboost,0.03194546699523926,37.03037562785005,14.387027632040441,21.0163009056236,0.6845651714184736,0.08883529482265129
8,15,MLP,0.01950216293334961,60.65750996356879,12.535333642403867,21.0163009056236,0.5964576591615905,0.0007277825657682202
9,20,Vanilla,5.104515552520752,0.0,35.621465315300114,43.64680756847203,0.8161299141848586,0.0
10,20,xgboost,0.16955089569091797,30.10609605876695,35.41195131173807,43.64680756847203,0.8113297004869069,-0.004800213697951694
11,20,MLP,0.15569829940795898,32.7846583548479,34.111811371249885,43.64680756847203,0.7815419562527253,-0.03458795793213332
12,25,Vanilla,142.69164085388184,0.0,43.94413558694326,52.54237821321471,0.8363560440416277,0.0
13,25,xgboost,6.55784797668457,21.75891258248136,48.76965977089529,52.54237821321471,0.9281966562874278,0.09184061224580009
14,25,MLP,6.5524256229400635,21.776918818325527,45.64054904355924,52.54237821321471,0.8686426194557059,0.0322865754140782
